Entry Time,Exit Time,Direction,Entry Price,Exit Price,PnL,Exit Reason,SL Price,Units,Cumulative PnL,Duration,MAE,MFE
2023-06-14 00:20:00,2023-06-14 00:30:00,Short,1945.23,1945.23,0.0,SL Hit,1945.23,1,0.0,10.0,0.2999999999999545,-1.0299999999999727
2023-06-14 01:00:00,2023-06-14 01:05:00,Long,1944.37,1944.3,-0.06999999999993634,SL Hit,1944.3,1,-0.06999999999993634,5.0,-0.2199999999997999,0.5500000000001819
2023-06-14 01:10:00,2023-06-14 01:20:00,Long,1944.92,1944.46,-0.4600000000000364,Bearish Trade Reversal,1944.46,1,-0.5299999999999727,10.0,-0.4600000000000364,1.7899999999999636
2023-06-14 01:20:00,2023-06-14 01:35:00,Short,1946.6,1946.6,0.0,SL Hit,1946.6,1,-0.5299999999999727,15.0,0.3000000000001819,-1.199999999999818
2023-06-14 01:40:00,2023-06-14 01:45:00,Short,1946.8,1946.8,0.0,SL Hit,1946.8,1,-0.5299999999999727,5.0,0.3500000000001364,-1.0499999999999545
2023-06-14 01:50:00,2023-06-14 02:20:00,Short,1947.19,1947.35,-0.31999999999970896,SL Hit,1947.35,2,-0.8499999999996817,30.0,0.35999999999989996,-0.9500000000000455
2023-06-14 02:30:00,2023-06-14 02:40:00,Short,1947.56,1947.3,0.5199999999999818,SL Hit,1947.3,2,-0.32999999999969987,10.0,0.21000000000003638,-0.8099999999999454
2023-06-14 02:45:00,2023-06-14 02:55:00,Short,1946.89,1947.36,-0.4699999999997999,SL Hit,1947.36,1,-0.7999999999994998,10.0,0.6199999999998909,-0.09000000000014552
2023-06-14 03:00:00,2023-06-14 03:05:00,Short,1947.44,1947.5,-0.05999999999994543,SL Hit,1947.5,1,-0.8599999999994452,5.0,0.09999999999990905,-0.30999999999994543
2023-06-14 03:35:00,2023-06-14 03:45:00,Short,1948.04,1948.12,-0.07999999999992724,SL Hit,1948.12,1,-0.9399999999993724,10.0,0.17000000000007276,-0.37999999999988177
2023-06-14 04:00:00,2023-06-14 04:30:00,Short,1948.5700000000002,1949.14,-1.1399999999998727,SL Hit,1949.14,2,-2.079999999999245,30.0,0.599999999999909,-0.9700000000002547
2023-06-14 05:10:00,2023-06-14 05:15:00,Long,1948.66,1948.33,-0.3300000000001546,SL Hit,1948.33,1,-2.4099999999993997,5.0,-1.0600000000001728,0.25
2023-06-14 05:30:00,2023-06-14 05:55:00,Long,1947.23,1946.08,-2.300000000000182,SL Hit,1946.08,2,-4.709999999999582,25.0,-1.1800000000000637,0.75
2023-06-14 06:05:00,2023-06-14 06:25:00,Long,1945.985,1945.58,-0.8099999999999454,Bearish Trade Reversal,1945.58,2,-5.519999999999527,20.0,-0.4049999999999727,1.6450000000002092
2023-06-14 06:25:00,2023-06-14 06:50:00,Short,1947.51,1947.51,0.0,Bullish Trade Reversal,1947.51,1,-5.519999999999527,25.0,-0.0,-1.990000000000009
2023-06-14 06:50:00,2023-06-14 06:55:00,Long,1946.37,1945.6,-0.7699999999999818,SL Hit,1945.6,1,-6.289999999999509,5.0,-0.8699999999998909,0.2400000000000091
2023-06-14 07:10:00,2023-06-14 07:15:00,Long,1945.43,1945.11,-0.3200000000001637,SL Hit,1945.11,1,-6.609999999999673,5.0,-0.6300000000001091,0.8099999999999454
